Linear_Index,freq_key,freq_label,sex_key,sex_label,age_key,age_label,isced97_key,isced97_label,icha_hc_key,icha_hc_label,unit_key,unit_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
2367,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.2,,
2368,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,4.2,,
2369,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,2.0,,
2350,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,10.3,,
2340,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,12.5,,
2341,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,3.2,,
2346,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,5.2,,
2342,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,8.8,,
2343,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,3.4,,
2344,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,6.3,,
2345,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,10.3,,
2348,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,10.0,,
2347,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,7.1,,
2349,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,8.9,,
2351,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,6.3,,
2352,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,1.7,,
2353,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,5.4,,
2354,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,5.1,,
2395,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,24.8,,
2385,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,10.6,,
2391,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,2.9,,
2388,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,5.5,u,low reliability
2389,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,3.6,,
2393,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,8.6,u,low reliability
2392,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.6,,
2394,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,7.3,,
2396,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.4,,
2397,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,5.9,u,low reliability
2399,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,1.4,,
2380,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,22.1,,
2370,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,8.0,,
2376,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,4.6,,
2373,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,2.8,u,low reliability
2374,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,3.5,,
2375,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,FR,France,2008,2008,6.0,,
2378,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,16.9,u,low reliability
2377,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,9.9,,
2379,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,3.6,,
2381,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,4.1,,
2382,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,3.8,u,low reliability
2384,A,Annual,F,Females,Y15-24,From 15 to 24 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,10.4,,
2305,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,9.9,,
2295,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,6.5,,
2296,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,1.2,,
2301,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,4.9,,
2297,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,6.0,,
2298,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,9.3,,
2299,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,6.5,,
2303,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,7.6,,
2302,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.0,,
2304,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,8.5,,
2306,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.3,,
2307,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.3,,
2308,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,3.1,,
2309,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,1.4,,
2290,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,AT,Austria,2008,2008,12.8,,
2280,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,8.2,,
2281,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,4.1,,
2286,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,5.1,,
2282,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,10.5,,
2283,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,EL,Greece,2008,2008,2.3,,
2284,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,ES,Spain,2008,2008,6.6,,
2285,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,FR,France,2008,2008,9.7,,
2288,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,10.6,,
2287,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,8.3,,
2289,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.2,,
2291,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,PL,Poland,2008,2008,6.0,,
2292,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,RO,Romania,2008,2008,2.6,,
2293,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,5.1,,
2294,A,Annual,F,Females,Y15-24,From 15 to 24 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,6.9,,
2455,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,6.9,,
2445,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,5.2,,
2451,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,7.0,,
2448,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,16.8,,
2449,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,8.0,,
2453,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,5.6,u,low reliability
2452,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,3.6,,
2456,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.6,,
2457,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.3,,
2440,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,AT,Austria,2008,2008,19.7,,
2430,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,14.4,,
2431,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,5.5,,
2436,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,7.5,,
2433,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,EL,Greece,2008,2008,15.0,,
2434,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,ES,Spain,2008,2008,14.2,,
2435,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,FR,France,2008,2008,16.9,,
2438,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,12.1,u,low reliability
2437,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,15.1,,
2441,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.1,,
2442,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,RO,Romania,2008,2008,5.0,,
2485,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,5.1,,
2475,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,3.8,,
2476,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,1.9,,
2481,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,6.8,,
2477,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,4.9,,
2478,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,9.1,,
2479,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,10.0,,
2483,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,4.8,,
2482,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.9,,
2484,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,12.0,,
2486,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,1.9,,
2487,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.4,,
2488,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,4.8,,
2489,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,2.4,,
2470,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,16.0,,
2460,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,21.5,,
2461,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,6.0,,
2466,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,10.0,,
2462,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,6.3,,
2463,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,12.3,,
2464,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,15.1,,
2465,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,18.1,,
2468,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,9.0,,
2467,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,9.6,,
2469,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,13.9,,
2471,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,6.8,,
2472,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,3.0,,
2473,A,Annual,F,Females,Y25-34,From 25 to 34 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,11.3,,
