Linear_Index,freq_key,freq_label,age_key,age_label,sex_key,sex_label,icd10_key,icd10_label,isced97_key,isced97_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
824,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,19,,
823,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,15.3,,
825,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),MT,Malta,2008,2008,7.7,,
827,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,12.1,,
828,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,9.7,,
829,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),SI,Slovenia,2008,2008,7.1,,
830,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,10.7,,
831,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,5.2,,
778,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,19.3,,
768,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,20.1,,
769,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,23.4,,
774,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,16.8,,
770,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,20,,
771,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,DE,Germany,2008,2008,23.9,,
772,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,20.3,,
773,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,17.6,,
776,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,30.9,,
775,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,23,,
777,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,17.6,,
779,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,23.7,,
780,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,17.1,,
781,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,21.4,,
782,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,24.8,,
783,A,Annual,TOTAL,Total,F,Females,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,9.9,,
858,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,3.4,,
848,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,5.7,,
849,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,3.9,,
854,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,1.6,,
850,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,3.3,,
852,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,3.5,,
853,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,2.7,,
856,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,4.5,,
855,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,2.2,,
857,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,0.2,,
859,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,3.2,,
860,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,1.5,,
861,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,2.7,,
862,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,3.8,,
863,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,2.6,,
874,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,1.7,,
864,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,2.1,,
865,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,2.3,,
870,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,0.2,,
866,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,2.8,,
868,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,0.9,,
869,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,1.6,,
872,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,2.3,,
871,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,1.7,,
873,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,0.2,,
875,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,2.5,,
876,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,0.9,,
877,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,1.8,,
878,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,2.2,,
879,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,1.5,,
890,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,1.5,,
880,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,1.3,,
881,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),BG,Bulgaria,2008,2008,1.2,,
886,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,0.8,,
882,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),CZ,Czechia,2008,2008,0.4,,
884,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,1.7,,
885,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,0.9,,
888,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,1.7,,
887,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,0.9,,
891,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,2,,
892,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,0.9,,
893,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),SI,Slovenia,2008,2008,1.8,,
894,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,1.5,,
895,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,0.9,,
842,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,2.3,,
832,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,3.2,,
833,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,2.6,,
838,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,0.9,,
834,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,2.6,,
835,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,DE,Germany,2008,2008,3.8,,
836,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,2.2,,
837,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,2,,
840,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,2.9,,
839,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,1.6,,
841,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,0.2,,
843,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,2.5,,
844,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,1.1,,
845,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,2.1,,
846,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,2.4,,
847,A,Annual,TOTAL,Total,F,Females,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,2.4,,
922,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,4.1,,
912,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,5.3,,
913,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,2,,
918,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,2.4,,
914,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,3.3,,
916,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,3.7,,
917,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,3.7,,
920,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,6.1,,
919,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,1.8,,
921,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,4.4,,
923,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,5,,
924,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,2.6,,
925,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,3.1,,
926,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,2.8,,
927,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,2.2,,
938,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,2.6,,
928,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,3.9,,
929,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,1.7,,
934,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,1.2,,
930,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,4,,
932,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,0.6,,
933,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,2.3,,
936,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,4.2,,
935,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,2.1,,
937,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,2.1,,
939,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,2.8,,
940,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,0.9,,
941,A,Annual,TOTAL,Total,F,Females,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,2.3,,
